amount,hour_of_day,is_weekend,payment_method,is_international,merchant_risk_tier,merchant_age_days,is_fraud
439.01,21,0,WALLET,1,LOW,834,0
18237.13,18,0,NETBANKING,0,LOW,344,0
508.07,1,1,CARD,0,MEDIUM,764,0
215.55,17,0,CARD,1,LOW,763,0
409.35,21,0,NETBANKING,0,HIGH,339,0
61.53,23,1,CARD,0,LOW,8,0
992.41,11,0,UPI,1,MEDIUM,836,0
488.72,9,0,NETBANKING,0,LOW,31,0
999.22,15,0,UPI,0,MEDIUM,304,0
485.36,16,0,CARD,0,HIGH,335,0
16851.56,20,1,UPI,0,LOW,618,0
620.37,1,1,WALLET,0,LOW,832,0
6842.77,1,0,UPI,1,LOW,71,1
592.92,7,0,NETBANKING,0,LOW,98,0
443.78,8,0,CARD,0,MEDIUM,103,0
321.95,4,1,UPI,0,LOW,414,0
205.8,7,0,WALLET,0,MEDIUM,772,0
21.49,3,0,UPI,0,MEDIUM,522,0
6993.69,22,1,UPI,0,MEDIUM,588,0
324.06,12,0,UPI,0,LOW,902,0
249.59,12,0,CARD,0,LOW,993,0
637.29,2,1,NETBANKING,0,MEDIUM,466,0
971.16,21,0,WALLET,0,LOW,208,0
699.66,8,0,WALLET,0,LOW,991,0
688.48,13,0,WALLET,0,LOW,347,0
311.06,11,1,WALLET,0,LOW,198,0
172.49,6,0,UPI,0,HIGH,303,0
4943.33,17,0,NETBANKING,0,MEDIUM,620,0
2045.98,6,1,WALLET,0,LOW,280,0
739.6,16,1,UPI,0,LOW,16,0
9022.92,19,1,NETBANKING,0,MEDIUM,227,0
14199.12,19,1,WALLET,0,MEDIUM,36,0
17953.39,11,0,CARD,0,MEDIUM,610,0
6006.31,12,1,UPI,0,LOW,892,0
19743.4,10,1,UPI,0,HIGH,528,0
54.79,1,0,NETBANKING,0,LOW,517,0
11697.16,13,0,UPI,0,MEDIUM,505,0
12035.11,19,1,NETBANKING,0,LOW,165,0
129029.88,3,0,UPI,0,LOW,885,1
16025.15,10,0,UPI,0,LOW,105,0
257.05,4,0,UPI,0,MEDIUM,879,0
869.78,15,0,UPI,0,LOW,452,0
723.34,0,0,WALLET,0,LOW,875,0
580.86,19,1,CARD,0,HIGH,321,0
19564.94,19,1,UPI,0,MEDIUM,134,0
789.24,5,0,CARD,0,HIGH,668,0
9257.2,2,1,WALLET,0,MEDIUM,487,0
131.52,3,0,WALLET,0,LOW,376,0
487.92,4,1,CARD,0,LOW,387,0
130984.5,5,0,NETBANKING,1,LOW,80,1
14715.89,7,0,NETBANKING,0,MEDIUM,158,0
630.09,22,1,UPI,0,LOW,991,0
883.24,17,0,CARD,1,LOW,532,0
480.09,14,1,UPI,0,LOW,246,0
948.66,12,0,UPI,0,LOW,44,0
8857.61,8,1,UPI,1,LOW,6,0
724.89,23,1,UPI,1,MEDIUM,620,0
592.5,23,1,WALLET,0,MEDIUM,293,0
96.28,23,1,UPI,0,LOW,904,0
758.96,13,0,CARD,0,LOW,221,0
614.98,6,0,CARD,0,LOW,512,0
114.6,14,1,NETBANKING,0,LOW,988,0
221.65,1,1,CARD,0,LOW,476,0
894.76,4,1,UPI,0,LOW,660,0
624.4,3,1,CARD,0,LOW,895,0
18651.92,19,0,NETBANKING,0,LOW,272,0
446.29,12,1,NETBANKING,0,LOW,623,0
11910.78,5,1,WALLET,0,MEDIUM,324,0
425.22,9,0,NETBANKING,0,HIGH,266,0
155.01,17,1,WALLET,0,LOW,288,0
900.14,10,0,CARD,1,MEDIUM,450,0
180.02,14,1,CARD,0,MEDIUM,17,0
699.89,17,1,WALLET,0,LOW,809,0
381.5,19,1,UPI,0,LOW,712,0
584.18,20,1,WALLET,0,MEDIUM,524,0
11436.25,6,0,NETBANKING,0,MEDIUM,546,0
758.67,9,1,NETBANKING,0,HIGH,794,0
252.38,14,0,NETBANKING,0,MEDIUM,62,0
460.36,10,0,WALLET,0,LOW,861,0
95.71,18,1,NETBANKING,0,MEDIUM,534,0
241.96,7,0,WALLET,0,LOW,284,0
893.34,6,1,UPI,0,LOW,668,0
1125.95,2,0,NETBANKING,0,MEDIUM,232,0
651.88,8,1,CARD,0,LOW,158,0
385.74,15,0,UPI,0,LOW,629,0
901.58,8,0,CARD,0,HIGH,999,0
46.32,6,1,UPI,0,HIGH,559,0
390.38,20,0,UPI,0,LOW,152,0
916.69,21,1,WALLET,0,LOW,235,0
546.92,15,1,NETBANKING,0,LOW,879,0
726.3,7,0,UPI,0,MEDIUM,365,0
644.46,13,0,UPI,0,HIGH,872,0
9539.66,5,1,NETBANKING,1,MEDIUM,782,0
320.87,9,1,WALLET,0,LOW,674,0
311.52,16,1,NETBANKING,0,LOW,88,0
4481.03,2,0,NETBANKING,0,HIGH,848,0
794.94,23,0,NETBANKING,0,LOW,962,0
153.64,16,1,NETBANKING,0,MEDIUM,649,0
10746.61,10,1,WALLET,0,MEDIUM,277,0
243.44,21,1,CARD,0,MEDIUM,653,0
192893.12,2,1,WALLET,0,LOW,622,1
74.51,13,0,WALLET,0,MEDIUM,66,0
16.02,18,0,WALLET,0,LOW,838,0
24.03,21,1,WALLET,0,MEDIUM,67,0
443.7,6,0,UPI,0,LOW,534,0
423.94,16,0,CARD,0,MEDIUM,746,0
373.03,23,1,UPI,0,LOW,355,0
976.98,10,0,UPI,0,LOW,501,0
396.72,18,0,CARD,0,MEDIUM,407,0
704.5,6,0,UPI,0,LOW,777,0
870.22,23,1,WALLET,0,LOW,455,0
7805.11,6,1,UPI,0,MEDIUM,930,0
10202.74,8,0,CARD,0,MEDIUM,676,0
823.36,18,1,UPI,0,LOW,482,0
9758.91,4,1,WALLET,0,LOW,710,0
93.89,9,1,NETBANKING,0,MEDIUM,89,0
964.54,10,0,UPI,1,LOW,628,0
677.66,20,1,WALLET,0,MEDIUM,472,0
853.48,12,0,CARD,0,LOW,313,0
14854.7,13,0,NETBANKING,0,HIGH,244,0
699.39,21,1,CARD,0,LOW,566,0
189.64,14,1,NETBANKING,0,LOW,169,0
154.64,1,1,WALLET,0,MEDIUM,741,0
453.82,21,1,CARD,0,MEDIUM,839,0
93018.23,6,1,NETBANKING,0,LOW,287,0
94149.92,14,0,NETBANKING,0,LOW,721,0
787.36,17,1,NETBANKING,0,MEDIUM,817,0
13106.83,15,1,NETBANKING,0,HIGH,271,0
4769.12,1,1,UPI,0,LOW,160,0
784.74,21,1,WALLET,0,LOW,664,0
586.22,14,1,NETBANKING,0,MEDIUM,373,0
11029.12,2,1,CARD,0,LOW,294,0
597.24,13,1,NETBANKING,0,HIGH,109,0
23.29,8,1,UPI,0,MEDIUM,241,0
380.77,16,1,CARD,0,LOW,131,0
213.92,9,1,WALLET,0,LOW,709,0
431.15,3,0,WALLET,1,LOW,122,0
186.76,0,0,NETBANKING,0,LOW,694,0
103.71,21,0,NETBANKING,0,MEDIUM,999,0
569.57,22,1,NETBANKING,0,HIGH,842,0
24.01,17,0,NETBANKING,1,LOW,300,0
321.54,5,1,WALLET,0,LOW,503,0
12816.1,3,0,WALLET,0,LOW,960,0
863.4,13,1,CARD,0,MEDIUM,298,0
31.3,5,0,NETBANKING,0,LOW,522,0
81.12,18,0,CARD,0,LOW,120,0
8478.71,16,0,CARD,0,LOW,895,0
187.44,17,1,UPI,0,LOW,97,0
426.08,4,0,NETBANKING,0,LOW,163,0
605.64,11,0,UPI,0,LOW,207,0
10867.32,4,0,NETBANKING,0,LOW,403,0
13109.16,18,0,NETBANKING,0,MEDIUM,821,0
885.29,19,1,CARD,0,LOW,760,0
44801.9,6,0,UPI,0,LOW,24,0
276.75,14,0,WALLET,0,LOW,354,0
793.88,8,0,UPI,0,HIGH,377,0
879.49,7,1,UPI,0,LOW,625,0
56.02,21,0,NETBANKING,0,MEDIUM,771,0
405.66,9,0,NETBANKING,0,LOW,520,0
11719.83,23,1,UPI,0,LOW,104,0
300.48,23,0,UPI,0,LOW,369,0
129.9,21,1,UPI,0,LOW,648,0
13556.75,14,1,WALLET,0,LOW,211,0
12997.11,19,1,UPI,0,LOW,748,0
487.47,4,1,CARD,0,MEDIUM,78,0
2786.91,13,0,NETBANKING,0,HIGH,847,0
355.01,15,0,NETBANKING,1,LOW,117,0
14399.67,18,0,NETBANKING,0,MEDIUM,464,0
136578.18,5,0,WALLET,0,MEDIUM,594,1
124.74,20,0,UPI,0,LOW,717,0
715.16,19,1,CARD,0,LOW,849,0
346.85,7,1,CARD,1,LOW,586,0
1268.12,12,1,UPI,1,LOW,777,0
19720.54,14,0,WALLET,0,LOW,905,0
762.48,11,0,WALLET,0,MEDIUM,782,0
464.91,21,0,UPI,0,LOW,396,0
945.69,10,0,WALLET,0,MEDIUM,945,0
589.37,2,1,CARD,1,HIGH,255,1
212.15,5,0,CARD,0,MEDIUM,512,0
948.96,15,0,CARD,0,MEDIUM,542,0
999.18,14,1,CARD,0,MEDIUM,651,0
600.22,10,1,UPI,0,LOW,949,0
413.47,5,0,CARD,0,MEDIUM,334,0
535.53,8,0,WALLET,0,LOW,137,0
215.91,0,0,NETBANKING,0,LOW,761,0
120.32,1,1,UPI,0,LOW,408,0
330.77,18,0,UPI,0,MEDIUM,509,0
796.47,18,0,WALLET,0,MEDIUM,395,0
801.32,22,0,NETBANKING,0,LOW,96,0
10702.05,20,1,WALLET,0,LOW,614,0
148128.91,5,0,NETBANKING,0,LOW,346,1
111.36,21,0,UPI,0,MEDIUM,101,0
3439.28,18,0,NETBANKING,0,LOW,462,0
2656.6,18,0,UPI,0,MEDIUM,671,0
12904.08,15,0,CARD,0,LOW,40,0
160.84,18,0,UPI,0,LOW,742,0
806.96,16,1,NETBANKING,0,MEDIUM,9,0
230.4,1,0,WALLET,0,MEDIUM,966,0
53.23,5,1,NETBANKING,0,LOW,744,0
357.64,23,0,UPI,0,LOW,894,0
618.9,12,0,NETBANKING,0,MEDIUM,448,0
579.61,16,0,CARD,0,LOW,754,0
555.25,18,0,UPI,1,LOW,961,0
200.55,22,1,CARD,0,LOW,284,0
246.48,18,1,WALLET,0,LOW,395,0
246.25,3,1,UPI,0,LOW,41,0
685.2,9,0,NETBANKING,0,LOW,850,0
472.77,22,0,CARD,0,MEDIUM,711,0
867.72,14,1,WALLET,0,LOW,140,0
17821.03,1,1,NETBANKING,0,MEDIUM,715,0
308.87,8,1,NETBANKING,0,LOW,41,0
18305.77,9,1,CARD,0,MEDIUM,906,0
697.07,23,1,UPI,0,HIGH,27,0
10563.5,7,0,WALLET,0,LOW,755,0
130.4,11,1,UPI,0,MEDIUM,825,0
10426.48,4,0,CARD,0,HIGH,586,0
430.52,13,1,NETBANKING,0,MEDIUM,263,0
6165.21,7,1,CARD,0,LOW,289,0
119.1,10,1,UPI,0,MEDIUM,199,0
120280.36,3,1,CARD,0,LOW,357,1
548.25,5,0,CARD,0,HIGH,617,0
10070.75,3,0,WALLET,0,MEDIUM,19,0
224.52,3,1,NETBANKING,0,LOW,281,0
144.49,2,0,UPI,0,HIGH,852,0
472.41,17,0,UPI,0,HIGH,452,0
987.47,8,1,WALLET,0,LOW,682,0
475.78,12,0,CARD,1,MEDIUM,526,0
383.46,4,1,WALLET,0,LOW,121,0
9441.34,1,1,WALLET,0,MEDIUM,811,0
607.99,4,1,UPI,0,LOW,355,0
452.93,13,0,UPI,0,LOW,16,0
15831.5,9,0,WALLET,0,MEDIUM,877,0
5136.79,18,1,NETBANKING,0,MEDIUM,477,0
15255.6,4,0,CARD,0,LOW,224,0
18517.15,22,0,WALLET,0,LOW,807,0
187.83,22,1,CARD,0,MEDIUM,473,0
469.91,22,1,UPI,0,LOW,578,0
242.71,7,0,UPI,0,LOW,876,0
356.41,21,1,WALLET,0,MEDIUM,209,0
194.74,4,0,WALLET,0,MEDIUM,667,0
17334.24,17,0,CARD,0,MEDIUM,40,0
31876.81,8,0,UPI,0,LOW,513,0
543.56,9,1,UPI,0,LOW,188,0
909.81,12,0,WALLET,1,LOW,911,0
6350.6,2,0,NETBANKING,0,MEDIUM,326,0
106.05,12,1,UPI,1,MEDIUM,901,0
18000.34,15,1,CARD,1,MEDIUM,689,0
756.55,9,0,WALLET,0,LOW,40,0
217.61,1,1,CARD,0,HIGH,81,0
12752.04,23,1,WALLET,0,LOW,977,0
688.94,23,0,WALLET,0,HIGH,795,0
3452.09,12,1,NETBANKING,0,LOW,607,0
576.52,11,0,UPI,0,LOW,750,0
1953.39,23,0,WALLET,0,LOW,91,0
787.82,4,1,WALLET,0,LOW,473,0
401.3,9,1,NETBANKING,0,MEDIUM,745,0
345.59,11,1,CARD,0,LOW,638,0
70874.13,16,0,CARD,0,LOW,871,0
98.09,14,0,NETBANKING,0,LOW,411,0
870.3,8,1,WALLET,0,LOW,298,0
12.59,12,0,WALLET,0,LOW,165,0
6007.37,12,1,UPI,0,LOW,465,0
14538.92,20,0,UPI,1,LOW,828,0
721.8,7,1,NETBANKING,0,MEDIUM,37,0
554.97,14,0,NETBANKING,0,MEDIUM,626,0
540.49,17,1,NETBANKING,0,MEDIUM,419,0
594.84,14,1,WALLET,0,LOW,744,0
909.78,12,0,CARD,0,LOW,137,0
344.6,9,0,UPI,0,LOW,598,0
21.1,8,0,NETBANKING,0,MEDIUM,985,0
605.54,16,1,CARD,0,MEDIUM,754,0
6639.65,7,1,WALLET,0,LOW,765,0
573.57,16,1,UPI,0,MEDIUM,342,0
16.29,15,0,WALLET,0,LOW,516,0
80.74,23,1,UPI,0,LOW,554,0
948.81,18,0,NETBANKING,0,LOW,153,0
960.37,12,1,CARD,0,MEDIUM,315,0
596.32,2,0,CARD,0,HIGH,486,0
18019.82,5,0,NETBANKING,1,LOW,318,1
130.03,6,0,CARD,0,LOW,738,0
16751.0,6,1,CARD,0,MEDIUM,923,0
752.96,5,1,UPI,0,LOW,450,0
2777.46,22,0,UPI,1,LOW,769,0
657.84,16,0,UPI,0,LOW,290,0
204.46,3,1,UPI,0,LOW,604,0
335.58,14,1,CARD,0,LOW,617,0
19089.32,5,0,CARD,1,LOW,432,0
175.38,13,0,NETBANKING,0,MEDIUM,640,0
17171.27,8,0,WALLET,0,LOW,338,0
189.21,15,1,UPI,0,LOW,878,0
7279.8,3,0,CARD,0,MEDIUM,131,0
83.42,14,1,CARD,0,MEDIUM,656,0
926.6,13,0,UPI,0,LOW,624,0
572.71,17,0,CARD,0,MEDIUM,788,0
19372.82,15,0,WALLET,0,MEDIUM,320,0
634.18,8,0,WALLET,0,HIGH,811,0
212.46,14,0,UPI,0,HIGH,222,0
269.87,15,0,WALLET,0,MEDIUM,424,0
4764.59,1,1,CARD,0,MEDIUM,770,0
905.77,22,0,WALLET,0,LOW,975,0
806.3,20,0,CARD,0,MEDIUM,290,0
415.35,14,1,CARD,0,LOW,961,0
916.17,16,1,CARD,0,LOW,529,0
373.22,2,0,CARD,0,MEDIUM,443,0
147.23,9,1,CARD,0,LOW,668,0
4290.82,22,0,WALLET,0,LOW,367,0
2784.08,17,1,UPI,1,LOW,851,0
12164.09,21,0,WALLET,0,HIGH,311,0
592.97,12,1,WALLET,1,MEDIUM,837,0
9490.28,18,1,UPI,0,LOW,52,0
831.27,14,0,UPI,0,HIGH,668,0
989.43,15,0,WALLET,1,HIGH,525,1
201.33,11,1,WALLET,0,LOW,452,0
127660.6,11,1,CARD,0,LOW,810,0
5239.84,20,0,CARD,0,MEDIUM,215,0
23.16,12,0,CARD,0,LOW,503,0
443.71,22,1,CARD,0,LOW,720,0
10145.26,11,1,NETBANKING,0,LOW,191,0
571.44,22,1,WALLET,0,LOW,872,0
40.02,18,1,UPI,0,LOW,239,0
248.56,19,1,NETBANKING,0,LOW,383,0
826.1,15,0,UPI,0,LOW,647,0
328.71,22,0,UPI,0,LOW,172,0
6162.85,9,0,NETBANKING,0,LOW,611,0
543.69,6,0,UPI,1,LOW,552,0
246.97,0,0,WALLET,0,LOW,776,0
18.77,4,1,CARD,0,MEDIUM,194,0
362.29,8,1,NETBANKING,0,LOW,260,0
624.69,1,1,UPI,0,HIGH,197,0
585.28,3,1,CARD,0,LOW,326,0
82.52,5,1,UPI,0,LOW,265,0
261.87,2,1,NETBANKING,0,LOW,7,0
234.02,9,1,NETBANKING,0,LOW,365,0
472.79,7,0,WALLET,0,HIGH,796,0
76.28,4,1,NETBANKING,0,LOW,948,0
548.67,10,0,CARD,0,MEDIUM,125,0
2787.09,19,0,UPI,0,HIGH,190,0
5083.28,18,0,UPI,0,MEDIUM,595,0
3151.12,5,1,WALLET,0,MEDIUM,335,0
844.44,20,0,NETBANKING,0,HIGH,94,0
160.05,16,0,CARD,1,LOW,366,0
841.47,5,1,NETBANKING,0,LOW,227,0
801.32,0,1,CARD,0,LOW,526,0
15933.43,9,1,WALLET,0,MEDIUM,22,0
145.32,8,0,UPI,0,HIGH,599,0
118059.79,10,1,NETBANKING,0,LOW,302,0
734.53,12,1,UPI,0,LOW,32,0
624.66,11,0,CARD,0,MEDIUM,290,0
12531.14,22,0,CARD,1,HIGH,472,1
938.93,8,1,UPI,0,LOW,90,0
315.04,21,1,NETBANKING,0,LOW,992,0
299.68,2,1,WALLET,0,LOW,453,0
629.73,3,0,WALLET,0,LOW,817,0
272.12,17,0,CARD,0,LOW,426,0
267.45,8,0,WALLET,0,LOW,186,0
424.23,23,0,WALLET,0,MEDIUM,134,0
76.73,18,1,WALLET,0,LOW,389,0
7293.02,23,1,NETBANKING,0,LOW,599,0
16152.94,0,0,UPI,0,LOW,46,0
290.28,2,1,NETBANKING,0,LOW,102,0
261.97,1,0,UPI,0,LOW,745,0
172410.44,18,1,NETBANKING,1,MEDIUM,984,1
11636.78,11,0,CARD,0,MEDIUM,519,0
956.72,0,1,CARD,0,LOW,607,0
183.88,9,1,CARD,0,LOW,832,0
303.42,16,0,WALLET,0,MEDIUM,847,0
458.02,3,1,NETBANKING,0,LOW,873,0
154.78,0,0,CARD,0,MEDIUM,175,0
7084.71,17,0,CARD,0,LOW,171,0
10137.63,1,0,UPI,0,LOW,125,0
597.69,18,1,UPI,0,MEDIUM,845,0
463.94,4,0,CARD,0,LOW,766,0
550.89,21,1,WALLET,0,MEDIUM,314,0
17799.61,5,1,NETBANKING,0,LOW,81,0
127.74,6,0,NETBANKING,0,MEDIUM,338,0
569.62,14,0,CARD,0,LOW,304,0
765.58,16,1,WALLET,0,LOW,188,0
8784.76,1,0,NETBANKING,1,HIGH,818,1
228.55,13,1,NETBANKING,0,LOW,394,0
697.57,1,0,UPI,0,LOW,666,0
149.94,2,0,WALLET,0,LOW,990,0
508.33,2,1,UPI,0,LOW,583,0
776.73,19,0,UPI,1,LOW,106,0
12.23,17,0,UPI,0,LOW,230,0
677.19,23,0,NETBANKING,0,LOW,630,0
736.69,1,1,UPI,0,LOW,453,0
951.5,13,1,WALLET,1,LOW,352,0
12915.76,7,0,WALLET,0,LOW,162,0
190175.0,8,1,CARD,0,LOW,646,1
630.23,6,1,WALLET,0,LOW,464,0
192.07,7,0,NETBANKING,0,MEDIUM,917,0
15533.59,14,0,UPI,0,MEDIUM,365,0
4497.57,10,0,NETBANKING,0,MEDIUM,21,0
10562.61,0,1,WALLET,0,MEDIUM,568,0
987.57,18,0,UPI,0,MEDIUM,547,0
825.65,20,1,NETBANKING,0,HIGH,624,0
941.87,10,1,NETBANKING,0,LOW,949,0
201.75,3,0,UPI,0,LOW,471,0
563.37,21,0,CARD,0,LOW,768,0
892.51,1,0,UPI,0,LOW,12,0
546.86,23,1,NETBANKING,0,LOW,621,0
397.44,22,0,WALLET,1,LOW,977,0
43488.51,21,0,UPI,0,LOW,29,0
77.48,12,0,NETBANKING,0,LOW,802,0
10725.88,17,1,WALLET,0,LOW,288,0
125.75,10,0,WALLET,0,LOW,576,0
82.87,22,0,UPI,0,MEDIUM,341,0
3574.97,21,1,UPI,0,LOW,807,0
530.44,0,1,UPI,0,LOW,418,0
815.57,7,0,WALLET,0,LOW,408,0
962.26,13,1,NETBANKING,0,MEDIUM,967,0
10987.63,3,0,WALLET,0,LOW,194,0
823.36,0,1,UPI,0,MEDIUM,570,0
161.64,0,0,NETBANKING,0,LOW,665,0
3684.74,17,1,NETBANKING,1,MEDIUM,665,0
994.71,6,1,WALLET,0,MEDIUM,868,0
10289.54,22,0,CARD,0,LOW,579,0
88.76,2,1,NETBANKING,0,LOW,468,0
283.41,19,0,UPI,0,LOW,511,0
539.95,11,1,NETBANKING,0,MEDIUM,982,0
657.98,15,1,CARD,0,LOW,663,0
910.88,20,1,UPI,0,MEDIUM,991,0
398.9,15,0,WALLET,0,MEDIUM,794,0
885.11,8,1,NETBANKING,0,LOW,633,0
782.92,4,1,WALLET,0,LOW,587,0
187688.11,2,1,UPI,0,LOW,775,1
961.44,21,0,UPI,0,MEDIUM,125,0
373.83,5,1,WALLET,0,LOW,70,0
778.35,12,0,WALLET,0,LOW,219,0
314.08,22,0,NETBANKING,0,LOW,6,0
561.03,6,0,WALLET,0,MEDIUM,362,0
104.27,13,0,NETBANKING,0,LOW,887,0
105696.68,5,1,NETBANKING,1,LOW,368,1
635.9,3,0,UPI,0,MEDIUM,563,0
458.85,15,0,NETBANKING,0,MEDIUM,114,0
581.15,4,1,NETBANKING,0,LOW,10,0
198.46,12,1,CARD,0,LOW,783,0
971.36,13,0,NETBANKING,0,LOW,638,0
645.83,1,1,UPI,0,HIGH,343,0
18404.31,17,0,WALLET,0,LOW,829,0
129.74,12,0,NETBANKING,0,LOW,406,0
714.0,9,1,WALLET,0,MEDIUM,477,0
939.62,8,0,WALLET,0,HIGH,749,0
680.34,11,0,NETBANKING,0,MEDIUM,783,0
503.55,11,1,NETBANKING,0,MEDIUM,61,0
922.06,8,0,NETBANKING,0,MEDIUM,864,0
12290.21,7,1,UPI,0,MEDIUM,225,0
92265.69,4,1,UPI,0,LOW,627,0
505.6,0,0,WALLET,0,MEDIUM,896,0
183.96,17,0,NETBANKING,0,MEDIUM,357,0
741.81,15,0,CARD,0,LOW,372,0
614.22,1,0,NETBANKING,0,LOW,572,0
4837.77,6,1,CARD,0,LOW,661,0
193467.81,6,0,CARD,1,LOW,734,1
122.09,11,1,CARD,0,LOW,243,0
810.49,23,0,UPI,0,HIGH,108,0
228.04,1,1,UPI,0,LOW,583,0
960.82,9,1,UPI,0,LOW,193,0
652.75,12,1,NETBANKING,1,LOW,897,0
803.78,15,1,NETBANKING,0,LOW,401,0
6781.44,10,0,CARD,0,HIGH,864,0
13.93,6,1,UPI,0,LOW,857,0
708.34,6,1,CARD,0,MEDIUM,203,0
1856.56,21,1,UPI,0,MEDIUM,824,0
10736.04,4,1,CARD,0,MEDIUM,175,0
58458.4,1,1,WALLET,0,LOW,438,0
3021.04,16,1,UPI,0,LOW,125,0
6319.74,10,0,CARD,0,MEDIUM,609,0
994.17,21,0,UPI,0,LOW,259,0
9317.82,10,1,WALLET,1,MEDIUM,596,0
750.38,2,1,UPI,0,MEDIUM,379,0
516.65,12,1,NETBANKING,0,HIGH,146,0
48.31,23,1,WALLET,0,MEDIUM,56,0
327.53,16,0,WALLET,0,LOW,94,0
298.14,8,0,WALLET,0,LOW,11,0
162656.47,17,1,NETBANKING,0,MEDIUM,919,0
16934.29,20,0,UPI,0,LOW,183,0
567.24,1,1,NETBANKING,0,MEDIUM,728,0
57.26,20,0,WALLET,0,MEDIUM,465,0
6077.47,7,0,WALLET,0,LOW,10,0
472.69,22,1,UPI,0,LOW,31,0
18393.4,20,0,UPI,0,MEDIUM,591,0
945.67,20,1,CARD,0,LOW,619,0
159294.44,12,1,CARD,0,MEDIUM,886,1
114.2,18,1,WALLET,0,LOW,450,0
438.98,17,1,NETBANKING,0,MEDIUM,316,0
522.71,7,1,WALLET,0,LOW,502,0
263.68,11,0,UPI,0,LOW,319,0
205.48,13,0,UPI,0,LOW,126,0
815.1,2,1,CARD,0,MEDIUM,171,0
509.06,1,1,CARD,0,LOW,875,0
712.13,1,1,WALLET,0,LOW,531,0
730.66,16,1,NETBANKING,1,LOW,790,0
7911.87,1,1,CARD,0,LOW,365,0
94.4,13,1,CARD,0,MEDIUM,745,0
700.26,8,0,UPI,0,LOW,700,0
289.53,16,0,CARD,0,LOW,851,0
993.59,16,0,WALLET,0,MEDIUM,117,0
315.19,3,1,UPI,0,MEDIUM,871,0
404.92,9,0,NETBANKING,0,HIGH,568,0
3287.71,14,1,CARD,0,LOW,464,0
216.78,21,1,CARD,0,LOW,253,0
916.01,20,1,CARD,0,MEDIUM,610,0
8618.5,0,0,NETBANKING,0,LOW,994,0
835.77,8,1,UPI,1,LOW,566,0
6544.94,18,0,UPI,0,MEDIUM,821,0
331.26,23,1,WALLET,0,LOW,696,0
872.18,20,0,UPI,0,LOW,78,0
622.71,14,1,CARD,0,MEDIUM,992,0
949.93,12,0,UPI,0,LOW,268,0
960.19,3,0,UPI,0,MEDIUM,113,0
18.5,22,1,NETBANKING,1,MEDIUM,665,0
178.9,9,0,WALLET,0,LOW,483,0
7303.64,19,0,UPI,0,LOW,245,0
968.59,13,0,UPI,0,MEDIUM,918,0
660.7,17,0,WALLET,0,LOW,952,0
650.02,1,1,UPI,0,HIGH,100,0
144.27,6,1,CARD,0,HIGH,956,0
19947.28,21,1,UPI,0,LOW,861,0
22677.29,16,1,NETBANKING,0,MEDIUM,925,0
989.88,3,0,NETBANKING,0,LOW,270,0
666.46,10,0,UPI,0,LOW,368,0
2329.02,3,1,UPI,0,LOW,625,0
944.73,21,0,NETBANKING,0,HIGH,513,0
186579.3,3,1,CARD,0,MEDIUM,164,1
449.15,1,0,WALLET,0,LOW,911,0
249.52,4,1,WALLET,1,LOW,585,0
97.18,8,1,UPI,0,LOW,527,0
341.51,15,1,CARD,0,MEDIUM,40,0
640.76,7,1,CARD,0,LOW,594,0
721.97,14,0,NETBANKING,0,LOW,397,0
600.57,14,0,WALLET,0,MEDIUM,69,0
4527.85,6,0,NETBANKING,0,HIGH,501,0
9521.53,10,1,NETBANKING,0,LOW,681,0
883.29,23,1,WALLET,0,LOW,385,0
433.67,14,0,WALLET,0,HIGH,420,0
621.0,0,0,NETBANKING,0,LOW,116,0
278.78,5,0,CARD,0,LOW,10,0
139.75,4,1,UPI,1,LOW,498,0
688.68,5,0,UPI,0,HIGH,894,0
867.34,15,0,UPI,1,LOW,667,0
160.03,1,0,NETBANKING,1,MEDIUM,634,0
93.8,7,1,UPI,0,LOW,188,0
957.75,2,0,WALLET,0,LOW,136,0
7396.9,16,1,WALLET,1,LOW,316,0
777.79,22,0,WALLET,0,LOW,902,0
614.39,13,0,UPI,1,HIGH,781,1
980.42,23,1,NETBANKING,0,MEDIUM,658,0
364.37,0,1,WALLET,0,LOW,837,0
4831.12,3,1,CARD,0,LOW,927,0
987.48,15,1,UPI,0,LOW,496,0
954.2,19,1,WALLET,1,MEDIUM,129,0
345.39,3,1,NETBANKING,1,MEDIUM,931,0
252.85,17,1,UPI,0,HIGH,134,0
47.95,3,0,WALLET,0,MEDIUM,725,0
949.71,8,1,WALLET,0,LOW,459,0
6362.75,6,1,UPI,0,MEDIUM,651,0
5136.22,13,1,NETBANKING,1,LOW,897,0
799.17,18,0,NETBANKING,0,LOW,704,0
13776.49,2,0,CARD,0,LOW,178,0
134.7,17,1,UPI,0,MEDIUM,487,0
255.35,2,0,WALLET,0,LOW,786,0
847.29,22,1,WALLET,0,LOW,566,0
995.87,0,1,WALLET,0,LOW,551,0
294.62,23,1,WALLET,0,MEDIUM,67,0
941.47,18,0,NETBANKING,1,LOW,126,0
195.04,11,0,CARD,0,LOW,117,0
9251.74,10,0,NETBANKING,0,LOW,706,0
969.09,9,1,NETBANKING,0,LOW,411,0
14025.78,7,0,CARD,1,LOW,557,0
13400.8,17,0,NETBANKING,1,MEDIUM,774,0
16211.26,3,0,CARD,0,LOW,433,0
121.02,12,0,WALLET,0,LOW,752,0
666.61,18,0,NETBANKING,0,LOW,544,0
